StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q_RecaptchaScore,irb_consent,age,zip_code,county,household_income,single_parent,occupation,occupation_9_TEXT,housing,housing_5_TEXT,food,housing_stress,energy_stress,food_stress,trans_stress,internet_access,internet_devices,internet_devices_6_TEXT,child_care,child_care_needs,child_care_needs_3_TEXT,child_care_stress,clothing_stress,services,services_15_TEXT,organizations,organizations_7_TEXT,resources_non_access,resources_non_access_15_TEXT,why_non_access,why_non_access_6_TEXT,happy,sad,stressed,angry,frustrated,tired,hopeful,worried,raffle
2023-01-27 06:27:07,2023-01-27 06:32:22,IP Address,100,315,True,2023-01-27 06:32:23,R_10AUa1Lxo54A3ZH,anonymous,EN,0.8999999761581421,Yes,47,31539,Jeff Davis,"$0 - $30,000",Yes,Employed full-time (32 hours or more per week),,I own my own home or apartment,,All of the time,Somewhat stressful,Very stressful,Very stressful,Not stressful,Very reliable,"Laptop computer,Smartphone (e.g., iPhone)",,"Not applicable, my children are old enough they do not require childcare",,,"Not applicable, I do not have to pay for this",Somewhat stressful,"Rent or mortgage assistance,Utilities",,Nonprofit organization,,"None, I was able to access all the resources I needed",,,,Most of the time,Some of the time,Nearly always,Some of the time,Most of the time,Nearly always,Some of the time,Most of the time,Yes
2023-01-27 06:35:29,2023-01-27 06:43:05,IP Address,100,456,True,2023-01-27 06:43:06,R_1l5iIiJLNrqNT6R,anonymous,EN,1,Yes,46,31539,Jeff Davis,"$50,001 - $70,000",No,Employed full-time (32 hours or more per week),,I own my own home or apartment,,All of the time,"Not applicable, do not have to pay for this",Somewhat stressful,Somewhat stressful,Not stressful,Somewhat reliable,"Laptop computer,Smartphone (e.g., iPhone),Smart home device (e.g., Alexa, Google Home)",,"Not applicable, my children are old enough they do not require childcare",,,"Not applicable, I do not have to pay for this",Not stressful,I have not used any of the services below,,,,"None, I was able to access all the resources I needed",,,,Most of the time,Rarely,Some of the time,Some of the time,Some of the time,Some of the time,Rarely,Some of the time,Yes
2023-01-27 06:17:17,2023-01-27 06:45:36,IP Address,100,1698,True,2023-01-27 06:45:36,R_2pPic18wB5ykk5u,anonymous,EN,0.8999999761581421,Yes,38,31510,Bacon,"$0 - $30,000",Yes,Employed full-time (32 hours or more per week),,I rent a house or apartment,,Most of the time,Somewhat stressful,Very stressful,Somewhat stressful,Very stressful,Somewhat reliable,"Desktop computer,Laptop computer,Smartphone (e.g., iPhone)",,"Not applicable, my children are old enough they do not require childcare",,,Not stressful,Very stressful,"Mental health services,Food",,Government Agency,,"Rent or mortgage assistance,Utilities,Transportation",,"Availability: Resource does not exist in my area,Cost: Lack of funds to receive services",,Most of the time,Some of the time,Nearly always,Rarely,Most of the time,Most of the time,Nearly always,Some of the time,Yes
2023-01-27 06:46:32,2023-01-27 07:03:02,IP Address,100,989,True,2023-01-27 07:03:02,R_3G6xdCMgkVjOEDh,qr,EN,0.800000011920929,Yes,68,31539,Jeff Davis,"$0 - $30,000",Yes,Employed part-time (31 hours or less per week),,I own my own home or apartment,,Most of the time,"Not applicable, do not have to pay for this",Somewhat stressful,Very stressful,Somewhat stressful,Somewhat reliable,"Desktop computer,Smartphone (e.g., iPhone)",,"Not applicable, my children are old enough they do not require childcare",,,"Not applicable, I do not have to pay for this",Somewhat stressful,"Utilities,Medical equipment or supplies",,Nonprofit organization,,Transportation,,Process: I did not know how to get through all the paperwork and requirements,,Most of the time,Rarely,Rarely,Rarely,Rarely,Some of the time,Some of the time,Some of the time,Yes
2023-01-27 13:12:47,2023-01-27 13:16:23,IP Address,100,215,True,2023-01-27 13:16:25,R_32XhUih8W8hfV35,anonymous,EN,1,Yes,50,31635,Lanier,"$50,001 - $70,000",No,Self-Employed,,I own my own home or apartment,,All of the time,Not stressful,Not stressful,Not stressful,Not stressful,Very reliable,"Laptop computer,Smartphone (e.g., iPhone),Tablet,Smart home device (e.g., Alexa, Google Home)",,"Not applicable, my children are old enough they do not require childcare",,,"Not applicable, I do not have to pay for this",Somewhat stressful,Mental health services,,Nonprofit organization,,"None, I was able to access all the resources I needed",,,,Most of the time,Some of the time,Some of the time,Some of the time,Some of the time,Most of the time,Some of the time,Some of the time,Yes
2023-01-27 17:50:26,2023-01-27 17:53:57,IP Address,100,210,True,2023-01-27 17:53:57,R_2frsdLXPdxKwXVu,anonymous,EN,0.8999999761581421,Yes,22,31601,Lowndes,"$0 - $30,000",Yes,"Unemployed, seeking work",,I rent a house or apartment,,Never,Very stressful,Very stressful,Very stressful,Very stressful,"Not applicable, I do not have internet access at home",,,"Not applicable, I do not have children",,,"Not applicable, I do not have to pay for this",Very stressful,"Food,Clothing of household items,Rent or mortgage assistance,Utilities,Job search or training,Transportation",,"Local Food Bank,Domestic Assault Shelter,Government Agency",,"None, I was able to access all the resources I needed",,,,Rarely,Nearly always,Nearly always,Rarely,Nearly always,Nearly always,Rarely,Nearly always,Yes
2023-01-27 19:55:10,2023-01-27 19:58:04,IP Address,100,174,True,2023-01-27 19:58:05,R_8CvcXnsLPrI1kLT,anonymous,EN,1,Yes,75,31602,Lowndes,"$50,001 - $70,000",No,Retired,,I own my own home or apartment,,All of the time,Not stressful,Not stressful,Not stressful,Not stressful,Somewhat reliable,"Desktop computer,Smartphone (e.g., iPhone)",,"Not applicable, I do not have children",,,"Not applicable, I do not have to pay for this",Not stressful,I have not used any of the services below,,,,"None, I was able to access all the resources I needed",,,,Most of the time,Rarely,Some of the time,Rarely,Some of the time,Some of the time,Most of the time,Rarely,Yes
2023-01-27 20:09:27,2023-01-27 20:15:00,IP Address,100,333,True,2023-01-27 20:15:01,R_1H6IlicCxhAYKIt,anonymous,EN,0.8999999761581421,Yes,47,31605,Lowndes,"Greater than $90,000",No,Employed full-time (32 hours or more per week),,I own my own home or apartment,,All of the time,Somewhat stressful,Somewhat stressful,Very stressful,Somewhat stressful,Somewhat reliable,"Laptop computer,Smartphone (e.g., iPhone)",,"Not applicable, my children are old enough they do not require childcare",,,"Not applicable, I do not have to pay for this",Very stressful,I have not used any of the services below,,,,"None, I was able to access all the resources I needed",,,,Most of the time,Rarely,Most of the time,Rarely,Some of the time,Most of the time,Some of the time,Some of the time,Yes
2023-01-30 06:09:49,2023-01-30 06:20:16,IP Address,100,627,True,2023-01-30 06:20:17,R_2wFZeYckL87sDno,anonymous,EN,1,Yes,66,31533,Coffee,"$30,001 - $50,000",No,Employed full-time (32 hours or more per week),,Other (please specify),buying a home,All of the time,Very stressful,Very stressful,Very stressful,Very stressful,Somewhat reliable,"Laptop computer,Smartphone (e.g., iPhone),Smart home device (e.g., Alexa, Google Home)",,"Not applicable, my children are old enough they do not require childcare",,,Very stressful,Somewhat stressful,Legal aid,,Nonprofit organization,,"None, I was able to access all the resources I needed",,,,Most of the time,Rarely,Some of the time,Some of the time,Rarely,Some of the time,Most of the time,Rarely,No
2023-01-30 07:49:53,2023-01-30 07:54:15,IP Address,100,262,True,2023-01-30 07:54:17,R_1MRrFGKMmQy1q3H,anonymous,EN,1,Yes,51,31601,Lowndes,"$50,001 - $70,000",No,Employed full-time (32 hours or more per week),,I rent a house or apartment,,All of the time,Not stressful,Not stressful,Not stressful,Not stressful,Somewhat reliable,"Laptop computer,Smartphone (e.g., iPhone),Other (please specify)",PS4,"Not applicable, my children are old enough they do not require childcare",,,"Not applicable, I do not have to pay for this",Not stressful,I have not used any of the services below,,,,"None, I was able to access all the resources I needed",,,,Most of the time,Rarely,Some of the time,Rarely,Some of the time,Most of the time,Most of the time,Some of the time,Yes
2023-01-30 10:09:40,2023-01-30 10:12:30,IP Address,100,170,True,2023-01-30 10:12:31,R_2OK20A0v2ziOW62,qr,EN,1,Yes,40,31648,Echols,"Greater than $90,000",No,Employed full-time (32 hours or more per week),,I own my own home or apartment,,All of the time,Not stressful,Not stressful,Somewhat stressful,Not stressful,Somewhat reliable,"Desktop computer,Laptop computer,Smartphone (e.g., iPhone),Tablet,Smart home device (e.g., Alexa, Google Home)",,"Not applicable, my children are old enough they do not require childcare",,,"Not applicable, I do not have to pay for this",Not stressful,I have not used any of the services below,,,,"None, I was able to access all the resources I needed",,,,Nearly always,Rarely,Some of the time,Rarely,Some of the time,Some of the time,Nearly always,Some of the time,No
2023-01-30 13:58:09,2023-01-30 14:02:50,IP Address,100,281,True,2023-01-30 14:02:52,R_1rPoX5rYlDoA8NX,anonymous,EN,1,Yes,55,31601,Lowndes,"$0 - $30,000",Yes,Employed full-time (32 hours or more per week),,I own my own home or apartment,,All of the time,Not stressful,Not stressful,Not stressful,Not stressful,Somewhat reliable,Desktop computer,,"Not applicable, I do not have children",,,"Not applicable, I do not have to pay for this",Not stressful,,,,,"None, I was able to access all the resources I needed",,,,Some of the time,Some of the time,Some of the time,Some of the time,Some of the time,Some of the time,Some of the time,Some of the time,No
2023-01-23 15:11:05,2023-01-23 15:18:54,IP Address,3,468,False,2023-01-30 15:18:56,R_1IQ0fWZag4eC1w1,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-30 17:00:29,2023-01-30 17:03:25,IP Address,100,175,True,2023-01-30 17:03:26,R_2xzrHaITFps4erF,anonymous,EN,0.8999999761581421,Yes,41,31605,Lowndes,"$30,001 - $50,000",Yes,Employed full-time (32 hours or more per week),,I rent a house or apartment,,Most of the time,Somewhat stressful,Somewhat stressful,Somewhat stressful,Not stressful,Very reliable,"Smartphone (e.g., iPhone),Tablet",,"Yes, we require child care but do not have it",After-school child care,,"Not applicable, I do not have to pay for this",Somewhat stressful,I have not used any of the services below,,,,Mental health services,,Process: I did not know how to get through all the paperwork and requirements,,Some of the time,Some of the time,Most of the time,Some of the time,Some of the time,Nearly always,Some of the time,Some of the time,No
2023-01-31 05:48:17,2023-01-31 05:52:36,IP Address,100,258,True,2023-01-31 05:52:38,R_3g1py8LVTAXPkga,anonymous,EN,1,Yes,52,31501,Ware,"$0 - $30,000",No,Employed full-time (32 hours or more per week),,I rent a house or apartment,,Some of the time,Very stressful,Very stressful,Very stressful,Somewhat stressful,Somewhat reliable,"Laptop computer,Smartphone (e.g., iPhone),Tablet",,"Not applicable, I do not have children",,,"Not applicable, I do not have to pay for this",Not stressful,"Mental health services,Food,Rent or mortgage assistance,Utilities",,"Faith-Based Oranizations,Local Food Bank,Government Agency",,"Healthcare,Income assistance",,"Availability: Resource does not exist in my area,Transportation: I did not have a good way to get to the location,Cost: Lack of funds to receive services",,Some of the time,Some of the time,Most of the time,Some of the time,Most of the time,Some of the time,Some of the time,Nearly always,Yes
2023-01-24 09:13:06,2023-01-24 09:13:20,IP Address,3,13,False,2023-01-31 09:13:21,R_PZJ0vvBsjAqofpn,qr,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-24 09:15:53,2023-01-24 09:18:16,IP Address,94,143,False,2023-01-31 09:18:22,R_1LAnL8WrkVDydYT,qr,EN,1,Yes,42,31632,Lowndes,"Greater than $90,000",No,Employed full-time (32 hours or more per week),,I own my own home or apartment,,All of the time,Not stressful,Not stressful,Not stressful,Not stressful,Very reliable,"Desktop computer,Laptop computer,Smartphone (e.g., iPhone),Tablet,Smart home device (e.g., Alexa, Google Home)",,"Not applicable, my children are old enough they do not require childcare",,,"Not applicable, I do not have to pay for this",Not stressful,"Mental health services,Child care",,,,"None, I was able to access all the resources I needed",,,,Most of the time,Some of the time,Most of the time,Some of the time,Some of the time,Some of the time,Some of the time,Some of the time,
2023-01-31 09:15:18,2023-01-31 09:18:54,IP Address,100,216,True,2023-01-31 09:18:55,R_3MhhzhNcu573fvR,qr,EN,1,Yes,40,31605,Lowndes,"Greater than $90,000",Yes,Employed full-time (32 hours or more per week),,I own my own home or apartment,,All of the time,Somewhat stressful,Somewhat stressful,Somewhat stressful,Not stressful,Very reliable,"Desktop computer,Laptop computer,Smartphone (e.g., iPhone),Tablet,Smart home device (e.g., Alexa, Google Home)",,"Yes, my child care needs are met",After-school child care,,"Not applicable, I do not have to pay for this",Somewhat stressful,I have not used any of the services below,,,,"None, I was able to access all the resources I needed",,,,Most of the time,Some of the time,Most of the time,Some of the time,Some of the time,Most of the time,Most of the time,Some of the time,No
2023-01-31 09:18:36,2023-01-31 09:27:52,IP Address,100,556,True,2023-01-31 09:27:54,R_20TBKhScEAPbgIJ,anonymous,EN,1,Yes,41,31601,Lowndes,"$70,001 - $90,000",No,Employed full-time (32 hours or more per week),,I own my own home or apartment,,Most of the time,Somewhat stressful,Somewhat stressful,Somewhat stressful,Somewhat stressful,Not at all reliable,"Laptop computer,Smartphone (e.g., iPhone)",,"Not applicable, my children are old enough they do not require childcare",,,"Not applicable, I do not have to pay for this",Somewhat stressful,I have not used any of the services below,,,,"None, I was able to access all the resources I needed",,,,Most of the time,Some of the time,Some of the time,Some of the time,Some of the time,Some of the time,Most of the time,Some of the time,Yes
2023-01-24 09:28:54,2023-01-24 09:29:28,IP Address,94,33,False,2023-01-31 09:29:30,R_27JeFAeyTqIoTUh,qr,EN,1,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-31 09:24:56,2023-01-31 09:29:56,IP Address,100,300,True,2023-01-31 09:29:57,R_OcDyIWSK5l0qWjL,anonymous,EN,1,Yes,66,31632,Lowndes,"$70,001 - $90,000",,Employed full-time (32 hours or more per week),,I own my own home or apartment,,All of the time,Not stressful,Not stressful,Not stressful,Not stressful,Very reliable,"Desktop computer,Laptop computer,Smartphone (e.g., iPhone),Tablet,Smart home device (e.g., Alexa, Google Home)",,"Not applicable, I do not have children",,,"Not applicable, I do not have to pay for this",Not stressful,I have not used any of the services below,,,,"None, I was able to access all the resources I needed",,,,Nearly always,Rarely,Some of the time,Rarely,Rarely,Rarely,Most of the time,Rarely,No
